UID,BuildingID,DataYear,City,State,ZipCode,BuildingType,PrimaryPropertyUse,YearBuilt,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
5706,26024,2016,Seattle,WA,98119,Residential,Multifamily Housing,1977,22202,23.5,25.20000076,73.69999695,79.19999695,521341.9063,560216.3125,0.0,521342.0,0.0
5707,26025,2016,Seattle,WA,98136,Residential,Multifamily Housing,1989,71280,34.0,35.70000076,106.6999969,112.1999969,1656025.625,1741839.75,0.0,1656026.0,0.0
5708,26026,2016,Seattle,WA,98106,Residential,Low-Rise Multifamily,1981,35122,29.20000076,31.79999924,91.59999847,99.80000305,936584.375,1020896.0,0.0,936584.0,0.0
5709,26037,2016,Seattle,WA,98106,Residential,Multifamily Housing,1966,24259,22.60000038,23.60000038,70.80000305,74.19999695,547084.375,572889.125,0.0,547085.0,0.0
5710,26040,2016,Seattle,WA,98126,NonResidential,Self-Storage Facility,1994,66610,9.600000381000001,11.10000038,20.39999962,22.0,640377.0,742571.5,0.0,329414.0,310963.0
5711,26233,2016,Seattle,WA,98134,NonResidential,Other,1950,36000,103.0,108.0,280.7000122,286.0,3646053.75,3823703.75,0.0,2922836.0,723217.0
5712,26052,2016,Seattle,WA,98102,Residential,Multifamily Housing,1917,22160,29.79999924,31.60000038,64.59999847,69.19999695,659710.6875,699163.8125,0.0,353353.0,306358.0
5713,26053,2016,Seattle,WA,98102,Residential,Multifamily Housing,1923,24650,39.29999924,42.09999847,82.19999695,89.30000305,969682.8125,1038489.875,0.0,482846.0,486837.0
5714,26056,2016,Seattle,WA,98122,Residential,Multifamily Housing,1914,30040,46.59999847,50.70000076,70.59999847,75.69999695,1400962.25,1523091.0,0.0,310467.0,1090495.0
5715,26061,2016,Seattle,WA,98102,Residential,Multifamily Housing,1990,36885,28.5,30.70000076,89.5,96.30000305,782483.125,841954.1875,0.0,782483.0,0.0
5716,26064,2016,Seattle,WA,98102,Residential,Multifamily Housing,2000,49649,25.10000038,25.79999924,78.90000153,81.19999695,823346.0,846584.6875,0.0,823346.0,0.0
5717,26075,2016,Seattle,WA,98122,Residential,Multifamily Housing,1955,28094,32.90000153,35.40000153,103.4000015,111.1999969,924963.875,994694.1875,0.0,924964.0,0.0
5718,26076,2016,Seattle,WA,98122,Residential,Multifamily Housing,1927,22795,47.5,51.40000153,68.59999847,72.59999847,1083467.125,1170843.25,0.0,203374.0,880093.0
5719,26080,2016,Seattle,WA,98109,Residential,Multifamily Housing,2013,289076,23.0,23.89999962,71.40000153,74.19999695,4545148.0,4726117.5,0.0,4465541.0,79606.0
5720,26089,2016,Seattle,WA,98133,Residential,Multifamily Housing,1987,32962,26.60000038,28.10000038,83.59999847,88.40000153,717197.8125,758176.375,0.0,717198.0,0.0
5721,26095,2016,Seattle,WA,98133,Residential,Multifamily Housing,1969,21996,32.0,34.0,100.3000031,106.90000149999999,586827.5,625011.1875,0.0,586827.0,0.0
5722,26098,2016,Seattle,WA,98133,NonResidential,K-12 School,1938,23222,81.30000305,88.80000305,114.6999969,123.6999969,1219863.125,1331981.25,0.0,210763.0,1009100.0
5723,26100,2016,Seattle,WA,98133,Residential,Multifamily Housing,1995,63590,25.79999924,26.60000038,80.90000153,83.59999847,1265657.25,1307978.375,0.0,1265657.0,0.0
5724,26106,2016,Seattle,WA,98133,Residential,Multifamily Housing,1986,23346,39.40000153,40.59999847,123.59999850000001,127.59999850000001,919048.6875,948550.125,0.0,919048.0,0.0
5725,26115,2016,Seattle,WA,98122,NonResidential,Fitness Center/Health Club/Gym,1924,24476,111.4000015,117.1999969,211.1999969,219.10000609999997,2662054.25,2800725.0,0.0,1077101.0,1584953.0
5726,26116,2016,Seattle,WA,98122,Residential,Multifamily Housing,1908,27320,28.5,31.10000038,89.59999847,97.59999847,779204.875,848885.6875,0.0,779205.0,0.0
5727,26119,2016,Seattle,WA,98122,NonResidential,Retail Store,1910,24750,34.70000076,40.20000076,63.5,69.30000305,782343.8125,906960.625,0.0,292118.0,490226.0
5728,26121,2016,Seattle,WA,98122,Residential,Multifamily Housing,1924,27792,33.90000153,35.59999847,71.90000153,76.0,941366.5,989676.3125,0.0,483043.0,458323.0
5729,26123,2016,Seattle,WA,98122,Residential,Multifamily Housing,1908,23600,76.90000153,88.19999695,112.1999969,125.09999850000001,1815371.25,2081490.875,0.0,354387.0,1460984.0
5730,26125,2016,Seattle,WA,98122,NonResidential,K-12 School,1904,60000,74.30000305,80.5,143.8999939,150.3999939,3625407.5,3928621.25,0.0,1537012.0,2088395.0
5731,26126,2016,Seattle,WA,98122,NonResidential,Other - Entertainment/Public Assembly,1954,46560,14.80000019,15.80000019,34.40000153,35.40000153,690557.6875,734550.6875,0.0,419713.0,270845.0
5732,26127,2016,Seattle,WA,98122,Residential,Multifamily Housing,1964,35138,23.0,23.0,72.30000305,72.30000305,682249.625,682249.625,0.0,682250.0,0.0
5733,26129,2016,Seattle,WA,98122,Residential,Multifamily Housing,1916,20340,65.59999847,72.30000305,95.0,102.0,1335007.875,1470486.0,0.0,253992.0,1081016.0
5734,26130,2016,Seattle,WA,98102,Residential,Multifamily Housing,1960,46527,57.5,65.09999847,95.59999847,103.5999985,2676594.75,3028651.5,0.0,783783.0,1892812.0
5735,26134,2016,Seattle,WA,98122,Residential,Multifamily Housing,1924,46274,53.70000076,59.79999924,77.5,83.90000153,2164129.75,2408810.5,0.0,407133.0,1756997.0
5736,26135,2016,Seattle,WA,98109,Residential,Multifamily Housing,1977,31008,49.70000076,53.90000153,112.1999969,118.8000031,1207869.875,1308208.75,0.0,696321.0,511549.0
5737,26138,2016,Seattle,WA,98102,Residential,Multifamily Housing,1968,53862,29.39999962,31.20000076,92.40000153,97.80000305,1435558.125,1519971.125,0.0,1435558.0,0.0
5738,26139,2016,Seattle,WA,98109,NonResidential,Bank Branch,1980,30408,57.59999847,58.79999924,180.8999939,184.6000061,1440554.25,1469861.875,0.0,1440554.0,0.0
5739,26140,2016,Seattle,WA,98109,Residential,Multifamily Housing,1995,33978,40.20000076,41.40000153,117.5,118.6999969,801645.875,824476.125,0.0,717008.0,84638.0
5740,26141,2016,Seattle,WA,98109,Residential,Multifamily Housing,2007,66204,38.59999847,38.79999924,89.40000153,89.59999847,2217046.0,2228579.0,0.0,1346347.0,870699.0
5741,26143,2016,Seattle,WA,98109,Residential,Multifamily Housing,1998,31266,23.5,24.10000038,73.69999695,75.59999847,560823.625,575020.0,0.0,560824.0,0.0
5742,26146,2016,Seattle,WA,98109,NonResidential,Office,1920,30109,51.59999847,56.0,124.09999850000001,128.6999969,1465795.75,1589657.75,0.0,949635.0,516161.0
5743,26147,2016,Seattle,WA,98103,Residential,Multifamily Housing,1980,27480,21.60000038,23.0,67.90000153,72.19999695,594611.875,632009.625,0.0,594612.0,0.0
5744,26150,2016,Seattle,WA,98126,Specialty,K-12 School,1964,39929,45.40000153,50.09999847,103.4000015,110.6999969,1813718.0,2001873.25,0.0,1065111.0,748607.0
5745,26152,2016,Seattle,WA,98103,Residential,Multifamily Housing,1947,24920,58.79999924,66.40000153,78.09999847,86.19999695,1466382.25,1654077.25,0.0,194871.0,1271511.0
5746,26154,2016,Seattle,WA,98119,NonResidential,Office,1960,25481,36.0,41.29999924,55.79999924,61.40000153,917100.3125,1052797.5,0.0,219291.0,697809.0
5747,26157,2016,Seattle,WA,98118,NonResidential,Senior Care Community,1967,141297,137.5,144.1999969,244.89999390000003,253.10000609999997,19423344.0,20378838.0,0.0,6797882.0,12625460.0
5748,26159,2016,Seattle,WA,98101,Residential,Multifamily Housing,1983,195788,43.79999924,46.0,137.6000061,144.3999939,7459418.0,7832284.0,0.0,7459417.0,0.0
5749,26163,2016,Seattle,WA,98199,Residential,Multifamily Housing,2007,29421,25.29999924,26.0,78.59999847,80.59999847,968448.1875,992980.375,0.0,951017.0,17431.0
5750,26164,2016,Seattle,WA,98109,Residential,Multifamily Housing,1997,48600,45.20000076,45.79999924,98.5,99.30000305,1822435.25,1849853.125,0.0,987319.0,835116.0
5751,26166,2016,Seattle,WA,98109,Residential,Multifamily Housing,1991,29803,56.40000153,57.79999924,92.09999847,93.59999847,1396691.875,1431661.0,0.0,390088.0,1006604.0
5752,26174,2016,Seattle,WA,98115,Residential,Multifamily Housing,1985,40894,40.5,42.29999924,127.0,132.8999939,1222949.25,1279797.75,0.0,1222949.0,0.0
5753,26176,2016,Seattle,WA,98103,Residential,Multifamily Housing,2009,35843,32.20000076,34.0,98.30000305,103.5999985,779503.625,823087.125,0.0,747836.0,31668.0
5754,26177,2016,Seattle,WA,98115,Residential,Multifamily Housing,1981,47419,25.70000076,27.89999962,80.59999847,87.59999847,1216545.75,1322969.25,0.0,1216546.0,0.0
5755,26182,2016,Seattle,WA,98109,Residential,Multifamily Housing,2013,88450,29.20000076,30.39999962,84.09999847,87.80000305,6582088.5,6847580.5,0.0,5755859.0,826229.0
5756,26183,2016,Seattle,WA,98109,NonResidential,Office,1912,27788,56.59999847,56.79999924,151.8999939,152.1999969,2119806.25,2127889.25,0.0,1659964.0,459842.0
5757,26243,2016,Seattle,WA,98125,Residential,Multifamily Housing,1979,102298,29.70000076,31.39999962,89.59999847,95.90000153,2616816.75,2774815.0,0.0,2467967.0,148849.0
5758,26188,2016,Seattle,WA,98109,Residential,Multifamily Housing,2006,524720,42.0,43.70000076,75.19999695,79.40000153,6411570.5,6658833.0,0.0,2761759.0,2665027.0
5759,26190,2016,Seattle,WA,98102,Residential,Multifamily Housing,1928,43096,59.5,66.19999695,82.09999847,89.19999695,2563933.25,2852614.0,0.0,405300.0,2158633.0
5760,26195,2016,Seattle,WA,98102,Residential,Multifamily Housing,1914,23242,29.5,31.29999924,92.80000305,98.40000153,686789.875,728633.375,0.0,686790.0,0.0
5761,26198,2016,Seattle,WA,98102,Residential,Multifamily Housing,1968,49256,36.0,39.29999924,84.19999695,93.69999695,1775372.25,1937882.375,0.0,1092145.0,683227.0
5762,26204,2016,Seattle,WA,98102,Residential,Multifamily Housing,1906,33736,35.20000076,35.5,87.59999847,87.90000153,1187540.25,1197072.5,0.0,817125.0,370415.0
5763,26210,2016,Seattle,WA,98102,Residential,Multifamily Housing,1965,30240,23.79999924,25.5,74.80000305,80.09999847,659176.1875,705502.1875,0.0,659176.0,0.0
5764,26211,2016,Seattle,WA,98102,Residential,Multifamily Housing,1926,25958,28.79999924,30.89999962,63.90000153,69.59999847,748335.3125,802123.875,0.0,417161.0,331174.0
5765,26217,2016,Seattle,WA,98103,Residential,Multifamily Housing,1993,55372,41.5,45.5,69.40000153,73.59999847,2298815.75,2520389.25,0.0,684059.0,1614757.0
5766,26218,2016,Seattle,WA,98133,NonResidential,Hotel,1990,41704,46.59999847,47.29999924,97.5,99.80000305,1943899.25,1974631.125,0.0,969192.0,974707.0
5767,26227,2016,Seattle,WA,98119,Residential,Multifamily Housing,1930,25380,50.09999847,56.20000076,69.09999847,75.5,1270582.125,1426570.0,0.0,200328.0,1070254.0
5768,26232,2016,Seattle,WA,98119,Residential,Multifamily Housing,1965,39967,27.89999962,29.89999962,87.69999695,93.90000153,1037555.125,1110225.375,0.0,1037555.0,0.0
5769,26235,2016,Seattle,WA,98134,NonResidential,Non-Refrigerated Warehouse,1941,22324,28.0,34.40000153,48.70000076,56.5,588856.125,723060.1875,0.0,193898.0,394958.0
5770,26236,2016,Seattle,WA,98134,NonResidential,Other - Entertainment/Public Assembly,1946,31360,53.90000153,58.90000153,130.1999969,135.5,1725108.25,1886366.625,0.0,1126394.0,598714.0
5771,26237,2016,Seattle,WA,98134,NonResidential,Retail Store,1947,30496,61.09999847,68.0,147.1000061,154.3999939,1992158.25,2217613.5,0.0,1295854.0,696304.0
5772,26240,2016,Seattle,WA,98115,Residential,Multifamily Housing,1979,99893,37.79999924,40.59999847,80.0,85.40000153,3773034.0,4057429.0,0.0,1929949.0,1843085.0
5773,26241,2016,Seattle,WA,98125,Residential,Multifamily Housing,1984,140594,24.79999924,26.60000038,39.20000076,41.5,3484718.25,3737298.0,0.0,883679.0,2601039.0
5774,26246,2016,Seattle,WA,98122,Residential,Multifamily Housing,1925,67304,33.40000153,35.0,70.80000305,74.80000305,2024367.75,2119264.75,0.0,1035097.0,989271.0
5775,26249,2016,Seattle,WA,98115,Residential,Senior Care Community,2005,99941,47.70000076,49.29999924,118.6999969,122.6999969,4233753.0,4377744.0,0.0,2919115.0,1314638.0
5776,26252,2016,Seattle,WA,98122,Residential,Multifamily Housing,1907,22800,49.59999847,53.0,74.30000305,77.80000305,1131770.625,1207357.25,0.0,241821.0,889950.0
5777,26254,2016,Seattle,WA,98122,NonResidential,Office,1922,27600,48.0,49.40000153,140.3000031,141.8000031,1072151.375,1103795.25,0.0,961739.0,110412.0
5778,26257,2016,Seattle,WA,98122,Residential,Multifamily Housing,1907,26684,22.20000076,24.79999924,69.80000305,77.80000305,592999.1875,660975.375,0.0,592999.0,0.0
5779,26261,2016,Seattle,WA,98122,Residential,Multifamily Housing,1923,72576,50.90000153,56.29999924,72.0,77.69999695,3694541.25,4086985.5,0.0,645568.0,3048973.0
5780,26262,2016,Seattle,WA,98122,Residential,Multifamily Housing,1926,33279,82.5,92.69999695,114.0,124.6999969,2621041.0,2944557.75,0.0,416367.0,2204674.0
5781,26267,2016,Seattle,WA,98122,Residential,Multifamily Housing,1925,57504,35.20000076,38.29999924,86.80000305,95.80000305,1735538.25,1892150.5,0.0,1177733.0,557805.0
5782,26269,2016,Seattle,WA,98122,Residential,Multifamily Housing,1906,25536,67.90000153,74.19999695,105.3000031,111.90000149999999,1732954.25,1893665.25,0.0,415678.0,1317276.0
5783,26281,2016,Seattle,WA,98109,Residential,Multifamily Housing,1989,30720,29.79999924,31.29999924,93.59999847,98.09999847,915286.1875,960063.6875,0.0,915286.0,0.0
5784,26282,2016,Seattle,WA,98109,Residential,Multifamily Housing,1987,44832,21.0,22.20000076,65.90000153,69.59999847,815115.5,861295.8125,0.0,815116.0,0.0
5785,26283,2016,Seattle,WA,98199,Residential,Multifamily Housing,1968,78120,19.79999924,21.10000038,62.29999924,66.40000153,1384685.0,1476322.875,0.0,1384685.0,0.0
5786,26289,2016,Seattle,WA,98103,NonResidential,Senior Care Community,1961,55974,109.5999985,114.5,214.1999969,222.10000609999997,6135173.0,6412428.0,0.0,2657803.0,3477370.0
5787,26305,2016,Seattle,WA,98103,Residential,Multifamily Housing,1916,28256,20.39999962,22.89999962,61.40000153,69.19999695,576038.1875,645927.625,0.0,540995.0,35043.0
5788,26313,2016,Seattle,WA,98103,Residential,Multifamily Housing,2001,39235,29.0,30.20000076,91.0,94.90000153,620104.0,646609.3125,0.0,620104.0,0.0
5789,26319,2016,Seattle,WA,98118,Specialty,K-12 School,1971,52901,42.29999924,47.40000153,94.80000305,102.1999969,2240342.0,2508012.0,0.0,1273997.0,966345.0
5790,26321,2016,Seattle,WA,98112,Residential,Multifamily Housing,1968,59502,37.20000076,40.20000076,116.90000149999999,126.1999969,2001643.75,2160313.5,0.0,2001644.0,0.0
5791,26324,2016,Seattle,WA,98125,NonResidential,Senior Care Community,1954,22583,87.69999695,94.0,161.0,167.6000061,1981360.0,2123591.75,0.0,743706.0,1237654.0
5792,26325,2016,Seattle,WA,98125,Residential,Multifamily Housing,1978,21712,31.60000038,33.79999924,99.09999847,106.1999969,685310.875,734474.8125,0.0,685311.0,0.0
5793,26330,2016,Seattle,WA,98103,Residential,Multifamily Housing,1925,28187,21.20000076,22.5,42.40000153,45.90000153,596960.125,635015.3125,0.0,272003.0,324957.0
5794,26331,2016,Seattle,WA,98103,NonResidential,Office,1997,31686,72.80000305,72.80000305,228.5,228.5,2305643.5,2305643.5,0.0,2305643.0,0.0
5795,26348,2016,Seattle,WA,98103,NonResidential,Office,1981,26694,28.89999962,29.5,90.80000305,92.69999695,720170.6875,735909.0,0.0,720171.0,0.0
5796,26351,2016,Seattle,WA,98103,Residential,Multifamily Housing,1967,21440,24.79999924,26.5,78.0,83.09999847,532729.625,567508.5,0.0,532730.0,0.0
5797,26354,2016,Seattle,WA,98107,Residential,Multifamily Housing,1969,20143,30.20000076,32.0,94.90000153,100.5,608491.0,644526.8125,0.0,608491.0,0.0
5798,26357,2016,Seattle,WA,98105,Residential,Multifamily Housing,1926,21158,36.20000076,37.29999924,68.40000153,70.09999847,766950.8125,788485.6875,0.0,307604.0,459347.0
5799,26359,2016,Seattle,WA,98133,NonResidential,Non-Refrigerated Warehouse,1972,29400,9.100000381000001,9.100000381000001,28.60000038,28.60000038,227509.5,227509.5,0.0,227509.0,0.0
5800,26379,2016,Seattle,WA,98108,NonResidential,Hotel,1992,22452,55.40000153,56.5,107.0,110.59999850000001,1244150.0,1269576.0,0.0,524385.0,719765.0
5801,26383,2016,Seattle,WA,98101,Residential,Multifamily Housing,1989,113665,22.60000038,23.89999962,57.5,61.29999924,2567976.75,2718882.0,0.0,1837237.0,730739.0
5802,26385,2016,Seattle,WA,98109,Residential,Multifamily Housing,1998,20448,39.29999924,42.40000153,88.5,93.30000305,787159.6875,849966.3125,0.0,453636.0,333524.0
5803,26390,2016,Seattle,WA,98105,Residential,Multifamily Housing,1971,78600,46.29999924,49.20000076,128.8999939,137.5,3637973.0,3868281.75,0.0,3020182.0,617791.0
5804,26391,2016,Seattle,WA,98105,Residential,Multifamily Housing,1928,27996,34.79999924,37.5,76.30000305,83.19999695,830739.8125,893266.1875,0.0,453060.0,377680.0
5805,26392,2016,Seattle,WA,98105,NonResidential,Bank Branch,1912,25767,90.69999695,92.90000153,284.7999878,291.7999878,1581352.75,1620383.625,0.0,1581352.0,0.0
5806,26393,2016,Seattle,WA,98105,NonResidential,Retail Store,1953,33910,62.79999924,65.59999847,157.3000031,158.5,1822834.25,1904055.75,0.0,1270124.0,552710.0
5807,26396,2016,Seattle,WA,98105,NonResidential,Worship Facility,1927,78401,31.39999962,36.29999924,58.0,64.80000305,2462408.25,2846592.0,0.0,939974.0,1522434.0
5808,26398,2016,Seattle,WA,98105,Residential,Multifamily Housing,1923,26008,47.20000076,51.5,69.40000153,74.19999695,1131962.375,1236774.0,0.0,228154.0,903808.0
5809,26400,2016,Seattle,WA,98105,Residential,Multifamily Housing,1999,34962,20.89999962,21.79999924,65.5,68.5,729096.875,762310.6875,0.0,729097.0,0.0
5810,26401,2016,Seattle,WA,98105,Residential,Multifamily Housing,1959,26185,23.89999962,25.39999962,75.09999847,79.90000153,625988.625,666194.8125,0.0,625988.0,0.0
5811,26402,2016,Seattle,WA,98105,Residential,Multifamily Housing,2007,130600,25.70000076,26.5,80.80000305,83.19999695,3358983.5,3459830.75,0.0,3358983.0,0.0
5812,26409,2016,Seattle,WA,98105,Residential,Multifamily Housing,1926,22018,24.20000076,26.10000038,52.70000076,57.70000076,533669.125,574656.6875,0.0,286748.0,246921.0
5813,26423,2016,Seattle,WA,98103,Residential,Multifamily Housing,1983,25721,38.79999924,40.70000076,121.8000031,127.8000031,948676.5,995226.625,0.0,948676.0,0.0
5814,26425,2016,Seattle,WA,98103,Residential,Multifamily Housing,1985,27432,28.20000076,30.29999924,88.59999847,95.09999847,791052.875,849073.8125,0.0,791053.0,0.0
5815,26429,2016,Seattle,WA,98112,Residential,Senior Care Community,1955,95599,88.5,96.59999847,147.8000031,156.1999969,8136665.5,8877094.0,0.0,2409635.0,5727030.0
5816,26434,2016,Seattle,WA,98103,Residential,Multifamily Housing,1930,32810,72.5,81.0,93.40000153,102.4000015,1969746.25,2202585.0,0.0,225280.0,1744466.0
5817,26460,2016,Seattle,WA,98103,NonResidential,Non-Refrigerated Warehouse,1979,78716,52.09999847,54.79999924,152.5,156.8999939,4103800.75,4311327.5,0.0,3680806.0,422994.0
5818,26465,2016,Seattle,WA,98103,NonResidential,K-12 School,1910,33300,51.90000153,61.90000153,77.30000305,87.90000153,1594733.625,1903636.375,0.0,335907.0,1258827.0
5819,26473,2016,Seattle,WA,98103,NonResidential,Supermarket/Grocery Store,1957,28808,296.2000122,303.2000122,694.0,697.5,9232576.0,9450746.0,0.0,5713530.0,3519045.0
5820,26479,2016,Seattle,WA,98103,Residential,Multifamily Housing,1978,23101,28.0,29.79999924,88.09999847,93.40000153,647906.1875,687486.0,0.0,647906.0,0.0
5821,26482,2016,Seattle,WA,98199,Residential,Multifamily Housing,1974,81821,35.29999924,37.59999847,110.8000031,118.09999850000001,2404045.25,2563977.75,0.0,2404045.0,0.0
5822,26504,2016,Seattle,WA,98109,Residential,Multifamily Housing,1908,135608,30.39999962,33.09999847,79.09999847,86.90000153,5088349.5,5537844.5,0.0,3781534.0,1306815.0
5823,26506,2016,Seattle,WA,98119,Residential,Multifamily Housing,1990,41126,50.5,55.0,109.8000031,117.40000149999999,2077613.25,2260147.0,0.0,1117423.0,960190.0
5824,26509,2016,Seattle,WA,98119,Residential,Multifamily Housing,1977,29088,23.5,25.20000076,73.90000153,79.19999695,571520.8125,612345.5,0.0,571521.0,0.0
5825,26514,2016,Seattle,WA,98105,Residential,Multifamily Housing,1965,30034,23.79999924,25.5,74.69999695,80.19999695,669719.0,718817.375,0.0,669719.0,0.0
5826,26519,2016,Seattle,WA,98105,Residential,Multifamily Housing,1975,30481,26.5,29.20000076,83.09999847,91.59999847,592739.3125,653307.5,0.0,592739.0,0.0
5827,26520,2016,Seattle,WA,98105,Residential,Multifamily Housing,1981,20280,28.5,30.29999924,89.40000153,95.09999847,577328.6875,614055.5,0.0,577329.0,0.0
