UID,BuildingID,DataYear,City,State,ZipCode,BuildingType,PrimaryPropertyUse,YearBuilt,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ChilledWaterUse(kBtu),OtherFuelUse(kBtu)
4424,101961,2016,Chicago,IL,60603,NonResidential,Office,1958,300971.0,85.8,91.3,173.2,178.2,0.0,11970834.8,13844109.1,0.0,0.0
4425,175658,2016,Chicago,IL,60616,Residential,Multifamily Housing,1910,74817.0,47.5,48.7,96.7,98.0,0.0,1675643.4,1876143.7,0.0,0.0
4426,137104,2016,Chicago,IL,60605,Residential,Multifamily Housing,2006,151579.0,65.9,68.0,145.2,144.7,0.0,5508755.9,4485231.0,0.0,0.0
4427,243278,2016,Chicago,IL,60611,Residential,Multifamily Housing,1957,208630.0,55.8,60.9,85.1,89.1,0.0,2648354.5,8995794.2,0.0,0.0
4428,174279,2016,Chicago,IL,60647,Residential,Multifamily Housing,1920,181132.0,77.1,80.9,118.4,119.9,0.0,3243382.4,10717676.9,0.0,0.0
4429,251409,2016,Chicago,IL,60609,Specialty,K-12 School,1896,86191.0,79.6,89.1,150.8,163.7,0.0,2772351.0,4089373.4,0.0,0.0
4430,101707,2016,Chicago,IL,60601,NonResidential,Office,1969,1281847.0,87.6,86.5,184.1,180.6,0.0,56528412.4,55715443.9,0.0,0.0
4431,254024,2016,Chicago,IL,60607,Residential,Multifamily Housing,2015,133879.0,83.8,88.4,173.3,178.1,0.0,5462646.1,5755690.8,0.0,0.0
4432,238747,2016,Chicago,IL,60610,Residential,Multifamily Housing,1988,144624.8,69.7,71.6,160.7,162.9,0.0,6052239.7,4032658.1,0.0,0.0
4433,252124,2016,Chicago,IL,60649,Residential,Multifamily Housing,1928,63375.0,72.7,81.5,86.6,95.9,0.0,312000.1,4292784.2,0.0,0.0
4434,250038,2016,Chicago,IL,60628,Specialty,K-12 School,1914,255116.0,103.4,112.5,196.5,206.1,0.0,10742514.8,15626148.0,0.0,0.0
4435,252039,2016,Chicago,IL,60637,Specialty,Laboratory,1949,90986.0,291.8,294.4,648.3,648.8,12582778.1,13963511.1,0.0,0.0,0.0
4436,158668,2016,Chicago,IL,60614,Residential,Multifamily Housing,1968,156471.0,150.6,156.2,228.8,230.3,0.0,5291725.4,18271686.1,0.0,0.0
4437,251217,2016,Chicago,IL,60657,Residential,Multifamily Housing,1966,427429.0,94.1,103.1,148.3,157.7,0.0,10126055.1,30084006.1,0.0,0.0
4438,254564,2016,Chicago,IL,60634,Residential,Multifamily Housing,1994,71000.0,107.9,115.3,150.1,156.9,0.0,1252962.8,6405104.9,0.0,0.0
4439,232841,2016,Chicago,IL,60611,Residential,Multifamily Housing,1964,221441.0,115.4,114.3,166.2,164.6,0.0,4774336.5,20783887.6,0.0,0.0
4440,254388,2016,Chicago,IL,60610,Residential,Multifamily Housing,2015,262185.0,85.6,88.5,171.5,174.5,0.0,10234877.5,12207832.2,0.0,0.0
4441,251269,2016,Chicago,IL,60601,Residential,Multifamily Housing,1930,258857.0,95.1,95.1,158.1,158.1,0.0,7209904.0,17416605.0,0.0,0.0
4442,254075,2016,Chicago,IL,60661,Residential,Multifamily Housing,2015,195769.0,71.7,75.4,147.8,151.6,0.0,6788580.0,7256900.1,0.0,0.0
4443,175181,2016,Chicago,IL,60615,Residential,Multifamily Housing,2014,53963.0,72.1,77.1,121.5,125.4,0.0,1181606.0,2709320.0,0.0,0.0
4444,173961,2016,Chicago,IL,60619,Residential,Multifamily Housing,1983,75264.0,69.2,73.3,161.9,170.5,0.0,3212890.7,1996926.2,0.0,0.0
4445,251693,2016,Chicago,IL,60629,Specialty,K-12 School,1928,128128.0,104.3,111.2,215.5,219.8,0.0,6492742.6,6875451.6,0.0,0.0
4446,111466,2016,Chicago,IL,60642,Residential,Multifamily Housing,1992,60000.0,51.5,53.9,100.5,101.9,0.0,1332290.5,1759692.6,0.0,0.0
4447,110887,2016,Chicago,IL,60618,Residential,Multifamily Housing,2001,57000.0,72.1,75.0,166.3,166.8,0.0,2470284.9,1641342.3,0.0,0.0
4448,101756,2016,Chicago,IL,60602,NonResidential,Office,1906,638592.0,106.1,111.6,240.0,245.9,0.0,39305625.8,28436203.7,0.0,0.0
4449,103624,2016,Chicago,IL,60616,Specialty,College/University,1896,2944091.0,168.4,181.7,282.8,296.8,0.0,149363712.0,346410557.1,0.0,0.0
4450,251691,2016,Chicago,IL,60659,Specialty,K-12 School,1927,70601.0,70.2,76.6,112.2,118.9,0.0,1298322.6,3659274.6,0.0,0.0
4451,251417,2016,Chicago,IL,60608,Specialty,K-12 School,1963,68184.0,83.9,89.6,167.2,173.2,0.0,2581417.9,3140238.0,0.0,0.0
4452,172380,2016,Chicago,IL,60607,Residential,Multifamily Housing,1925,129998.0,45.3,46.0,105.5,102.9,0.0,3607200.5,2279156.3,0.0,0.0
4453,160425,2016,Chicago,IL,60610,Residential,Multifamily Housing,1982,257729.0,47.9,49.0,127.0,130.5,0.0,9468658.3,2869140.5,0.0,0.0
4454,174123,2016,Chicago,IL,60620,Not Available,Not Available,1948,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,157599,2016,Chicago,IL,60645,Residential,Multifamily Housing,2001,737110.0,41.9,44.1,75.1,76.5,0.0,10947538.5,19953817.6,0.0,0.0
4456,159999,2016,Chicago,IL,60649,Residential,Multifamily Housing,1958,273143.0,113.7,123.0,170.8,180.6,0.0,6722800.1,24323918.3,0.0,0.0
4457,109576,2016,Chicago,IL,60645,Residential,Multifamily Housing,1966,62100.0,44.6,46.4,74.1,74.9,0.0,809490.2,1961609.2,0.0,0.0
4458,242655,2016,Chicago,IL,60611,Residential,Multifamily Housing,2009,424837.0,62.8,65.5,130.1,133.7,0.0,13055526.7,13612522.4,0.0,0.0
4459,101851,2016,Chicago,IL,60611,NonResidential,Hotel,1972,359801.0,129.2,133.2,265.0,268.7,0.0,22269714.6,24222994.2,0.0,0.0
4460,159898,2016,Chicago,IL,60615,Residential,Multifamily Housing,1990,143925.0,108.6,115.8,187.5,194.0,0.0,5059047.5,10568528.0,0.0,0.0
4461,251251,2016,Chicago,IL,60654,Residential,Multifamily Housing,1918,305264.0,80.3,86.8,133.4,140.2,0.0,7172559.7,17341658.0,0.0,0.0
4462,252322,2016,Chicago,IL,60644,Residential,Multifamily Housing,1930,144765.0,94.2,102.6,139.8,149.4,0.0,2834657.9,10800884.2,0.0,0.0
4463,109613,2016,Chicago,IL,60608,Specialty,Prison/Incarceration,1926,4570176.0,138.2,143.9,226.3,229.8,0.0,177562493.1,454122227.8,0.0,0.0
4464,158215,2016,Chicago,IL,60605,Specialty,Residence Hall/Dormitory,2011,414585.0,93.4,97.0,184.4,186.4,0.0,17110685.3,21627439.4,0.0,0.0
4465,156711,2016,Chicago,IL,60602,NonResidential,Office,1880,214800.0,77.6,79.8,181.6,183.9,0.0,10290346.3,6386501.5,0.0,0.0
4466,101862,2016,Chicago,IL,60606,NonResidential,Office,1980,663093.0,77.9,79.1,242.7,246.3,0.0,51040619.8,629482.8,0.0,0.0
4467,251512,2016,Chicago,IL,60632,Specialty,K-12 School,1929,76800.0,76.0,82.2,135.6,143.3,0.0,2050000.6,3786468.2,0.0,0.0
4468,252326,2016,Chicago,IL,60659,Residential,Multifamily Housing,1950,165250.0,95.1,101.0,134.8,140.2,0.0,2767234.4,12941196.7,0.0,0.0
4469,252018,2016,Chicago,IL,60640,Residential,Multifamily Housing,1925,121500.0,93.9,104.6,127.5,138.8,0.0,1683849.3,9721693.1,0.0,0.0
4470,157971,2016,Chicago,IL,60605,Residential,Multifamily Housing,1911,602241.0,58.4,59.7,103.2,102.7,0.0,12045073.1,23152715.1,0.0,0.0
4471,171880,2016,Chicago,IL,60642,Residential,Multifamily Housing,1990,66000.0,55.5,57.6,109.4,109.7,0.0,1614933.7,2046254.5,0.0,0.0
4472,251228,2016,Chicago,IL,60654,NonResidential,Office,1903,73332.0,45.5,46.1,142.9,144.8,0.0,3338092.3,0.0,0.0,0.0
4473,251783,2016,Chicago,IL,60630,Specialty,K-12 School,1923,118189.0,56.4,63.1,68.4,75.7,0.0,518965.2,6150603.4,0.0,0.0
4474,251314,2016,Chicago,IL,60647,Residential,Multifamily Housing,1906,143972.0,46.2,49.5,87.4,90.8,0.0,2675788.0,3982624.3,0.0,0.0
4475,118351,2016,Chicago,IL,60654,NonResidential,Office,1910,107000.0,95.5,96.7,283.8,285.1,0.0,9397333.8,819200.0,0.0,0.0
4476,251721,2016,Chicago,IL,60610,Specialty,K-12 School,2001,207870.0,76.0,78.3,178.0,177.9,0.0,9768255.7,6027701.9,0.0,0.0
4477,119757,2016,Chicago,IL,60632,NonResidential,Retail Store,2004,120964.0,76.1,77.5,204.7,203.3,0.0,7222627.4,1981900.1,0.0,0.0
4478,251502,2016,Chicago,IL,60659,Specialty,K-12 School,1937,77794.0,96.2,103.7,155.3,164.1,0.0,2021377.3,5464129.9,0.0,0.0
4479,251627,2016,Chicago,IL,60631,Specialty,K-12 School,1948,60475.0,94.4,101.9,169.8,177.6,0.0,2044447.9,3664763.5,0.0,0.0
4480,104340,2016,Chicago,IL,60091,Residential,Multifamily Housing,1930,50100.0,89.6,97.5,116.6,124.2,0.0,540147.9,3949053.3,0.0,0.0
4481,103632,2017,Chicago,IL,60654,NonResidential,Hospital (General Medical & Surgical),1999,2200000.0,237.4,237.9,432.5,434.2,0.0,192875310.0,329416185.0,0.0,0.0
4482,251393,2017,Chicago,IL,60625,Specialty,K-12 School,1911,62847.0,81.1,91.6,124.5,135.6,0.0,1184539.0,3911754.0,0.0,0.0
4483,160279,2017,Chicago,IL,60601,Residential,Multifamily Housing,1982,610694.0,117.6,122.8,285.9,295.9,0.0,47486647.0,24301837.0,0.0,0.0
4484,252077,2017,Chicago,IL,60632,Specialty,K-12 School,2011,63000.0,101.3,105.8,225.0,229.8,0.0,3577281.0,2803464.0,0.0,0.0
4485,241767,2017,Chicago,IL,60601,Residential,Multifamily Housing,2007,801566.0,61.3,65.9,164.5,176.8,0.0,38404448.0,10761364.0,0.0,0.0
4486,103595,2017,Chicago,IL,60604,NonResidential,Office,1930,1559956.0,89.7,90.5,220.2,224.5,0.0,95104075.0,0.0,44873650.0,0.0
4487,120614,2017,Chicago,IL,60661,NonResidential,Supermarket/Grocery Store,2012,95862.0,248.4,254.9,573.9,580.8,0.0,14362930.0,9446279.0,0.0,0.0
4488,115860,2017,Chicago,IL,60605,Residential,Multifamily Housing,1908,198049.0,38.1,40.5,69.3,71.9,0.0,2775863.0,4769257.0,0.0,0.0
4489,255021,2017,Chicago,IL,60623,Specialty,K-12 School,2017,63000.0,92.4,0.0,202.0,0.0,0.0,3165892.0,2652200.0,0.0,0.0
4490,251648,2017,Chicago,IL,60644,Specialty,K-12 School,1927,122935.0,75.1,83.5,142.0,153.8,0.0,3712898.0,5523462.0,0.0,0.0
4491,162258,2017,Chicago,IL,60657,Specialty,K-12 School,1998,87350.0,89.3,95.0,117.1,123.1,0.0,1161125.0,6642615.0,0.0,0.0
4492,105820,2017,Chicago,IL,60629,NonResidential,Hotel,1969,86770.0,109.1,112.4,223.7,227.2,0.0,4532637.0,4929855.0,0.0,0.0
4493,165439,2017,Chicago,IL,60605,Specialty,College/University,2007,142776.0,57.2,0.0,178.8,0.0,0.0,8109550.0,56961.0,0.0,0.0
4494,156543,2017,Chicago,IL,60602,Residential,Multifamily Housing,1903,72150.0,85.5,91.5,181.2,192.1,0.0,3158086.0,3007411.0,0.0,0.0
4495,135660,2017,Chicago,IL,60614,Residential,Multifamily Housing,2014,77966.0,58.1,61.4,129.0,136.7,0.0,2536088.0,1991979.0,0.0,0.0
4496,163380,2017,Chicago,IL,60607,NonResidential,Retail Store,2012,169048.0,97.2,100.2,250.0,253.2,0.0,11970982.0,4456900.0,0.0,0.0
4497,175473,2017,Chicago,IL,60626,Residential,Multifamily Housing,2015,60000.0,93.2,101.8,121.7,130.5,0.0,684754.0,4906742.0,0.0,0.0
4498,242236,2017,Chicago,IL,60608,Residential,Multifamily Housing,1927,298652.0,58.7,60.5,121.3,123.1,0.0,8523913.0,9017700.0,0.0,0.0
4499,242554,2017,Chicago,IL,60616,Residential,Multifamily Housing,1964,208042.0,104.9,113.0,146.3,154.8,0.0,3598207.0,18235099.0,0.0,0.0
4500,100533,2017,Chicago,IL,60621,Specialty,K-12 School,1979,188800.0,98.3,107.4,187.4,197.0,0.0,7600660.0,10960303.0,0.0,0.0
4501,160186,2017,Chicago,IL,60661,NonResidential,Hotel,1968,110000.0,229.5,232.8,448.3,451.8,0.0,10911706.0,14336951.0,0.0,0.0
4502,251651,2017,Chicago,IL,60623,Specialty,K-12 School,1911,132193.0,74.9,84.4,136.1,150.6,0.0,3628730.0,6277060.0,0.0,0.0
4503,254009,2017,Chicago,IL,60615,Residential,Multifamily Housing,1915,50760.0,156.4,170.7,182.2,197.4,0.0,436279.0,7501199.0,0.0,0.0
4504,252269,2017,Chicago,IL,60651,Residential,Multifamily Housing,1923,80000.0,130.0,138.7,241.3,250.5,0.0,4013225.0,6383058.0,0.0,0.0
4505,254373,2017,Chicago,IL,60647,Residential,Multifamily Housing,2014,75000.0,83.4,89.1,147.5,154.1,0.0,2150219.0,4102800.0,0.0,0.0
4506,148481,2017,Chicago,IL,60626,Residential,Multifamily Housing,1920,51959.0,107.2,118.6,127.8,139.3,0.0,378858.0,5191500.0,0.0,0.0
4507,132408,2017,Chicago,IL,60660,Residential,Senior Care Community,1974,50092.0,224.9,235.8,345.1,354.4,0.0,2611327.0,8654100.0,0.0,0.0
4508,251440,2017,Chicago,IL,60636,Specialty,K-12 School,1980,67506.0,51.5,52.7,139.1,140.3,0.0,2743501.0,735548.0,0.0,0.0
4509,251878,2017,Chicago,IL,60605,Specialty,K-12 School,1987,71255.0,56.3,59.5,176.7,186.8,0.0,4010786.0,0.0,0.0,0.0
4510,134895,2017,Chicago,IL,60610,NonResidential,Fitness Center/Health Club/Gym,1922,62000.0,202.4,211.2,336.8,346.3,0.0,3687857.0,8858435.0,0.0,0.0
4511,238957,2017,Chicago,IL,60614,Residential,Multifamily Housing,1967,787000.0,63.6,68.4,98.0,103.2,0.0,11747697.0,38299104.0,0.0,0.0
4512,101987,2017,Chicago,IL,60603,NonResidential,Office,1970,464592.0,60.0,62.8,188.3,197.1,0.0,27854422.0,0.0,0.0,0.0
4513,105150,2017,Chicago,IL,60626,Residential,Multifamily Housing,1970,68955.0,83.4,89.4,116.2,122.4,0.0,944742.0,4804245.0,0.0,0.0
4514,251407,2017,Chicago,IL,60657,Specialty,K-12 School,1907,57743.0,73.6,81.0,128.8,137.5,0.0,1424698.0,2823194.0,0.0,0.0
4515,113199,2017,Chicago,IL,60610,Residential,Multifamily Housing,1977,72000.0,63.2,67.1,158.8,169.7,0.0,3183202.0,1370736.0,0.0,0.0
4516,251865,2017,Chicago,IL,60639,Specialty,K-12 School,1946,115458.0,27.7,30.6,29.0,32.1,0.0,0.0,3193653.0,0.0,0.0
4517,103310,2017,Chicago,IL,60610,Residential,Multifamily Housing,1929,583000.0,63.4,66.9,88.4,92.1,0.0,6096674.0,30842192.0,0.0,0.0
4518,253996,2017,Chicago,IL,60614,Residential,Multifamily Housing,1916,190335.0,67.3,72.8,85.9,91.7,0.0,1387691.0,11412813.0,0.0,0.0
4519,175479,2017,Chicago,IL,60660,Residential,Multifamily Housing,2008,68000.0,67.4,70.7,134.8,138.6,0.0,2085264.0,2496976.0,0.0,0.0
4520,254051,2017,Chicago,IL,60642,Specialty,Other,2015,678977.0,45.9,48.0,127.4,131.4,0.0,25726245.0,5465330.0,0.0,0.0
4521,159897,2017,Chicago,IL,60615,Residential,Multifamily Housing,1925,638697.0,38.6,40.8,71.8,74.8,0.0,9577327.0,15048800.0,0.0,0.0
4522,253967,2017,Chicago,IL,60602,Residential,Multifamily Housing,1930,211608.0,87.9,93.9,169.0,176.3,0.0,7758165.0,10852617.0,0.0,0.0
4523,254095,2017,Chicago,IL,60640,Residential,Multifamily Housing,2000,110000.0,100.9,110.2,131.5,141.4,0.0,1345515.0,9755003.0,0.0,0.0
4524,161053,2017,Chicago,IL,60626,Specialty,Residence Hall/Dormitory,1970,61053.0,68.7,72.7,133.3,136.1,0.0,1786457.0,2408307.0,0.0,0.0
4525,159981,2017,Chicago,IL,60649,Residential,Multifamily Housing,1968,334983.0,100.2,107.2,151.6,158.9,0.0,7439136.0,26121142.0,0.0,0.0
4526,251319,2017,Chicago,IL,60641,NonResidential,Supermarket/Grocery Store,1997,70790.0,233.7,240.2,594.3,599.1,0.0,11818564.0,4724100.0,0.0,0.0
4527,244387,2017,Chicago,IL,60601,Residential,Multifamily Housing,2006,452227.0,82.5,86.2,149.4,153.3,0.0,13592173.0,23703268.0,0.0,0.0
4528,251223,2017,Chicago,IL,60661,NonResidential,Office,1908,119829.0,86.3,92.0,172.8,178.1,0.0,4713681.0,5624907.0,0.0,0.0
4529,251586,2017,Chicago,IL,60622,Specialty,K-12 School,1900,92173.0,85.5,98.7,125.6,140.3,0.0,1579827.0,6303427.0,0.0,0.0
4530,103647,2017,Chicago,IL,60603,NonResidential,Office,1934,1547120.0,113.6,119.8,208.1,216.3,0.0,66411032.0,79952918.0,29419079.0,0.0
4531,250131,2017,Chicago,IL,60609,NonResidential,Retail Store,1990,74536.0,81.5,87.5,184.0,190.3,0.0,3509597.0,2564048.0,0.0,0.0
4532,254164,2017,Chicago,IL,60626,Specialty,Library,1930,124285.0,101.8,101.8,319.8,319.8,0.0,12656203.0,0.0,0.0,0.0
4533,237798,2017,Chicago,IL,60616,Residential,Multifamily Housing,1971,216000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,160142,2017,Chicago,IL,60631,NonResidential,Office,1981,200150.0,76.1,79.1,239.1,248.3,0.0,15240602.0,0.0,0.0,0.0
4535,112468,2017,Chicago,IL,60657,Residential,Multifamily Housing,1926,139094.0,90.8,98.7,125.9,134.2,0.0,2030829.0,10598375.0,0.0,0.0
4536,160217,2017,Chicago,IL,60601,NonResidential,Hotel,2009,132872.0,232.3,241.8,484.0,494.0,0.0,15264766.0,15595816.0,0.0,0.0
4537,242586,2017,Chicago,IL,60611,Residential,Multifamily Housing,2003,301184.0,131.8,159.5,274.2,351.7,0.0,19569973.0,20130116.0,0.0,0.0
4538,175891,2017,Chicago,IL,60649,Residential,Multifamily Housing,1965,326440.0,72.2,72.2,91.1,91.1,0.0,2391218.0,21167406.0,0.0,0.0
4539,250078,2017,Chicago,IL,60612,Residential,Multifamily Housing,1969,483032.0,19.3,20.1,34.2,35.0,0.0,3202998.0,6132649.0,0.0,0.0
4540,159417,2017,Chicago,IL,60616,Residential,Multifamily Housing,1956,303979.0,132.7,144.1,155.9,167.8,0.0,2417631.0,37905980.0,0.0,0.0
4541,111987,2017,Chicago,IL,60657,Residential,Multifamily Housing,1926,99925.0,88.2,96.2,130.9,139.3,0.0,1830753.0,6984393.0,0.0,0.0
4542,250100,2017,Chicago,IL,60644,Residential,Multifamily Housing,1976,106272.0,91.1,96.2,151.2,156.9,0.0,2821645.0,6861257.0,0.0,0.0
4543,254101,2017,Chicago,IL,60657,Residential,Multifamily Housing,1921,193567.0,56.8,59.7,97.6,100.2,0.0,3515063.0,7476164.0,0.0,0.0
4544,101851,2017,Chicago,IL,60611,NonResidential,Hotel,1972,359801.0,134.7,138.1,274.0,277.6,0.0,22825035.0,25625305.0,0.0,0.0
4545,251210,2017,Chicago,IL,60628,Residential,Senior Care Community,2006,76788.0,89.9,93.7,211.5,215.4,0.0,4301720.0,2604100.0,0.0,0.0
4546,158391,2017,Chicago,IL,60654,NonResidential,Hotel,2013,175000.0,69.2,70.7,88.0,89.6,0.0,1281904.0,10831823.0,0.0,0.0
4547,251958,2017,Chicago,IL,60617,NonResidential,Medical Office,1971,51497.0,126.0,133.8,364.2,388.8,0.0,5713687.0,773065.0,0.0,0.0
4548,128321,2017,Chicago,IL,60622,Residential,Multifamily Housing,1992,76497.0,79.6,83.3,143.0,146.5,0.0,2176772.0,3910860.0,0.0,0.0
4549,165606,2017,Chicago,IL,60611,Specialty,Museum,1996,300000.0,90.2,90.0,210.5,210.0,0.0,16621476.0,10435724.0,0.0,0.0
4550,159524,2017,Chicago,IL,60601,Residential,Multifamily Housing,1988,605561.0,87.6,92.6,240.3,256.4,0.0,42978507.0,10070427.0,0.0,0.0
4551,255024,2017,Chicago,IL,60642,Residential,Multifamily Housing,2017,77050.0,51.8,51.8,122.9,122.9,0.0,2523573.0,1470792.0,0.0,0.0
4552,102725,2017,Chicago,IL,60624,Residential,Senior Care Community,2009,70370.0,89.3,95.9,154.9,162.7,0.0,2059616.0,4221700.0,0.0,0.0
4553,101736,2017,Chicago,IL,60606,NonResidential,Office,2005,1687710.0,66.5,68.4,207.5,213.8,0.0,111230040.0,925295.0,0.0,0.0
4554,165924,2017,Chicago,IL,60614,Residential,Multifamily Housing,1982,270315.0,82.1,87.2,134.6,140.1,0.0,6268782.0,15915312.0,0.0,0.0
4555,158088,2017,Chicago,IL,60631,NonResidential,Office,1969,252250.0,40.3,41.9,126.7,131.5,0.0,10178105.0,0.0,0.0,0.0
4556,158426,2017,Chicago,IL,60654,NonResidential,Hotel,1999,160000.0,154.0,159.3,273.1,279.0,0.0,8533965.0,16101500.0,0.0,0.0
4557,174260,2017,Chicago,IL,60640,NonResidential,Office,1924,165487.0,78.3,82.4,145.1,149.0,0.0,4978913.0,7976996.0,0.0,0.0
4558,160082,2017,Chicago,IL,60666,NonResidential,Hotel,1970,515556.0,234.4,229.2,326.6,322.2,0.0,20844775.0,19088800.0,71231001.0,9682000.0
4559,131906,2017,Chicago,IL,60637,Residential,Senior Care Community,1975,128112.0,119.4,127.4,170.9,179.0,0.0,3332504.0,11962100.0,0.0,0.0
4560,103679,2017,Chicago,IL,60606,NonResidential,Office,1983,1224284.0,50.7,53.0,159.1,166.3,0.0,62014874.0,0.0,0.0,0.0
4561,159905,2017,Chicago,IL,60649,Residential,Multifamily Housing,1950,130590.0,105.2,113.1,155.4,163.7,0.0,2805677.0,10937504.0,0.0,0.0
4562,164512,2017,Chicago,IL,60654,NonResidential,Office,1965,64464.0,108.7,116.2,196.6,206.7,0.0,2544349.0,4462200.0,0.0,0.0
4563,117398,2017,Chicago,IL,60607,Residential,Multifamily Housing,1983,97949.0,77.3,81.9,184.3,198.6,0.0,4832702.0,2742304.0,0.0,0.0
4564,120965,2017,Chicago,IL,60616,NonResidential,Supermarket/Grocery Store,2013,61872.0,279.5,286.7,669.5,677.1,0.0,11132964.0,6160300.0,0.0,0.0
4565,103766,2017,Chicago,IL,60654,NonResidential,Office,1969,282343.0,84.8,88.3,236.7,242.2,0.0,19953905.0,3983000.0,0.0,0.0
4566,102335,2017,Chicago,IL,60613,Residential,Multifamily Housing,1970,53136.0,64.9,64.9,86.7,86.7,0.0,471791.0,2977555.0,0.0,0.0
4567,231536,2017,Chicago,IL,60610,Residential,Multifamily Housing,2001,117760.0,74.9,79.1,158.2,163.3,0.0,4482310.0,4342200.0,0.0,0.0
4568,105454,2017,Chicago,IL,60614,Residential,Multifamily Housing,1924,68136.0,54.8,58.8,83.5,87.6,0.0,845446.0,2891678.0,0.0,0.0
4569,160954,2017,Chicago,IL,60637,Specialty,Laboratory,1963,64814.0,421.2,420.5,840.7,838.8,16119000.0,11177678.0,0.0,0.0,0.0
4570,175826,2017,Chicago,IL,60615,Residential,Multifamily Housing,1924,59667.0,135.2,145.2,149.1,159.6,0.0,202021.0,7867881.0,0.0,0.0
4571,236913,2017,Chicago,IL,60613,Residential,Multifamily Housing,1969,491400.0,83.7,89.2,134.9,140.7,0.0,11054041.0,30093958.0,0.0,0.0
4572,113452,2017,Chicago,IL,60605,Residential,Multifamily Housing,1978,161250.0,46.3,49.7,98.8,105.4,0.0,3867270.0,3603312.0,0.0,0.0
4573,101848,2017,Chicago,IL,60606,NonResidential,Office,1973,699436.0,61.4,64.3,186.9,195.9,0.0,40955840.0,1991979.0,0.0,0.0
4574,157975,2017,Chicago,IL,60616,Residential,Multifamily Housing,1956,303979.0,141.3,153.4,164.8,177.6,0.0,2396336.0,40554086.0,0.0,0.0
4575,251661,2017,Chicago,IL,60619,Specialty,K-12 School,1908,122945.0,87.5,96.9,128.3,138.1,0.0,2144012.0,8613950.0,0.0,0.0
4576,175291,2017,Chicago,IL,60626,Residential,Multifamily Housing,1922,69512.0,86.3,85.7,143.2,141.5,0.0,1749452.0,4246307.0,0.0,0.0
4577,251580,2017,Chicago,IL,60619,Specialty,K-12 School,1962,91300.0,103.4,119.8,145.2,162.4,0.0,1598197.0,7842780.0,0.0,0.0
4578,173863,2017,Chicago,IL,60660,Residential,Multifamily Housing,2011,150000.0,49.8,53.1,91.1,94.4,0.0,2779637.0,4696390.0,0.0,0.0
4579,252036,2017,Chicago,IL,60637,Specialty,Residence Hall/Dormitory,2001,299490.0,145.6,151.0,247.8,254.5,23687766.0,12001471.0,2444000.0,5458548.0,0.0
4580,251437,2017,Chicago,IL,60623,Specialty,K-12 School,1889,106010.0,51.7,57.1,103.4,109.0,0.0,2489845.0,2990804.0,0.0,0.0
4581,251624,2017,Chicago,IL,60629,Specialty,K-12 School,2010,104990.0,58.7,61.2,126.9,128.8,0.0,3277876.0,2882389.0,0.0,0.0
4582,117067,2017,Chicago,IL,60614,Residential,Multifamily Housing,1970,93247.0,68.0,72.5,100.6,105.7,0.0,1304498.0,5031802.0,0.0,0.0
4583,251542,2017,Chicago,IL,60645,Specialty,K-12 School,1938,92344.0,106.1,118.7,150.5,163.7,0.0,1726137.0,8072985.0,0.0,0.0
4584,106052,2017,Chicago,IL,60660,Residential,Multifamily Housing,1969,58321.0,73.3,79.0,103.8,109.8,0.0,749152.0,3525028.0,0.0,0.0
4585,251741,2017,Chicago,IL,60616,Specialty,K-12 School,1962,114704.0,66.8,72.8,120.8,127.1,0.0,2781571.0,4879668.0,0.0,0.0
4586,250102,2017,Chicago,IL,60614,Residential,Multifamily Housing,1968,123953.0,69.8,74.7,101.7,106.8,0.0,1684593.0,6965778.0,0.0,0.0
4587,164922,2017,Chicago,IL,60613,NonResidential,Hospital (General Medical & Surgical),1981,205000.0,169.0,173.6,341.4,346.1,0.0,16073529.0,18581635.0,0.0,0.0
4588,260135,2017,Chicago,IL,60616,Residential,Multifamily Housing,2008,52835.0,45.6,48.5,125.3,132.4,0.0,1955936.0,453700.0,0.0,0.0
4589,173767,2017,Chicago,IL,60657,Residential,Multifamily Housing,1933,59150.0,69.8,72.9,131.6,134.9,0.0,1651022.0,2477318.0,0.0,0.0
4590,116720,2017,Chicago,IL,60605,Residential,Senior Care Community,1998,71586.0,79.6,84.4,144.6,150.0,0.0,2090024.0,3605700.0,0.0,0.0
4591,251312,2017,Chicago,IL,60622,NonResidential,Retail Store,2002,119178.0,89.7,93.9,187.5,191.5,0.0,6355246.0,4338508.0,0.0,0.0
4592,251220,2017,Chicago,IL,60604,Specialty,College/University,1915,219500.0,82.5,87.1,175.1,179.4,0.0,9301402.0,8797695.0,0.0,0.0
4593,254260,2017,Chicago,IL,60614,Residential,Senior Care Community,1967,97000.0,107.0,113.1,190.6,197.2,0.0,3628280.0,6754876.0,0.0,0.0
4594,117390,2017,Chicago,IL,60612,Residential,Multifamily Housing,1978,131000.0,59.5,62.0,98.7,101.1,0.0,2272528.0,5519900.0,0.0,0.0
4595,250165,2017,Chicago,IL,60611,NonResidential,Mixed Use Property,2001,1386056.0,110.7,116.7,217.8,224.1,0.0,67335854.0,86082824.0,0.0,0.0
