BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
20724,2015,Residential,Seattle,WA,98109,1948,"26,044",,38.7,42.6,78.4,87.5,1008665,1108698,0,470722,537962
20726,2015,Residential,Seattle,WA,98109,1970,"36,926",,43.5,48.9,112.2,127.8,1605182,1805285,0,1176558,428672
20730,2015,Residential,Seattle,WA,98109,1950,"91,703",,49.9,58.2,77.3,86.1,4194715,4897757,0,1006543,3188213
20731,2015,Residential,Seattle,WA,98028,1928,"41,856",,47.4,51.8,64.1,68.7,1984823,2168523,0,286654,1698181
20732,2015,Residential,Seattle,WA,98119,1928,"21,376",,52.8,59.0,78.6,85.2,1127895,1261826,0,237116,890789
20734,2015,Residential,Seattle,WA,98119,1928,"28,940",,62.0,75.3,82.9,96.9,1795493,2180551,0,246231,1549272
20735,2015,NonResidential,Seattle,WA,98112,1922,"32,691",,28.4,35.2,57.8,67.9,952879,1180944,0,449292,503605
20741,2015,Residential,Seattle,WA,98119,1977,"40,758",,27.2,30.7,85.4,96.3,1108604,1250616,0,1108649,0
20743,2015,NonResidential,Seattle,WA,98119,1963,"24,227",,38.9,49.7,54.9,67.7,1019183,1303354,0,176180,843010
20747,2015,Residential,Seattle,WA,98119,1910,"24,540",,29.8,33.2,66.9,75.3,731812,815098,0,418312,313517
20749,2015,Residential,Seattle,WA,98109,1930,"37,944",,58.7,71.0,83.4,96.4,2225631,2693650,0,396488,1829159
20758,2015,Residential,Seattle,WA,98119,1917,"28,546",,23.1,24.3,31.4,32.7,659265,693273,0,98255,561014
20762,2015,Residential,Seattle,WA,98121,1999,"219,874",,58.6,64.5,124.4,129.7,12707268,14002675,0,6525840,6181698
20764,2015,Residential,Seattle,WA,98109,1970,"73,736",,58.0,65.8,112.8,127.0,3619497,4109408,0,1550857,2068705
20765,2015,Residential,Seattle,WA,98121,1981,"190,610",,47.7,57.3,85.4,97.1,14408292,17303186,0,5109965,9298538
20766,2015,Residential,Seattle,WA,98103,1989,"50,028",,34.8,37.1,109.3,116.5,1410268,1503050,0,1410327,0
20768,2015,NonResidential,Seattle,WA,98108,1956,"27,000",,22.8,27.4,49.4,54.2,614852,740166,0,328750,286116
20770,2015,Residential,Seattle,WA,98109,1992,"42,093",,35.9,40.3,112.6,126.7,1146191,1289345,0,1146239,0
20772,2015,Residential,Seattle,WA,98101,2006,"299,755",,30.7,30.7,96.4,96.4,9136061,9136061,0,9136439,0
20777,2015,Residential,Seattle,WA,98133,1976,"27,296",,20.5,21.2,64.4,66.5,559805,578402,0,559829,0
20785,2015,Residential,Seattle,WA,98115,1985,"30,542",,27.3,30.1,85.6,94.5,832985,919485,0,833019,0
20787,2015,Residential,Seattle,WA,98133,1989,"34,368",,27.2,28.7,85.4,90.0,934357,985592,0,934396,0
20788,2015,Residential,Seattle,WA,98119,1982,"59,670",,27.1,29.6,85.0,93.0,1614322,1767538,0,1614389,0
20805,2015,Residential,Seattle,WA,98104,1950,"108,228",,40.4,45.9,92.6,107.8,4405368,4996048,0,2615266,1790210
20806,2015,Residential,Seattle,WA,98102,1928,"20,639",,23.8,26.0,38.0,42.7,490233,537193,0,129222,361017
20807,2015,Residential,Seattle,WA,98112,1966,"31,682",,26.2,29.6,82.3,92.8,829929,936702,0,829963,0
20810,2015,Residential,Seattle,WA,98103,1997,"31,017",,32.4,35.1,100.1,108.1,1102497,1195203,0,1074837,27704
20811,2015,Specialty,Seattle,WA,98102,1999,"95,501",,32.5,36.5,80.9,85.1,3105397,3488693,0,2135786,969700
20815,2015,NonResidential,Seattle,WA,98104,1957,"21,183",,35.9,37.5,112.9,117.8,501194,523273,0,501214,0
20818,2015,NonResidential,Seattle,WA,98102,1961,"29,392",,27.9,32.0,77.0,86.7,819378,942012,0,671375,148031
20834,2015,Residential,Seattle,WA,98102,1996,"54,721",,21.8,23.1,61.1,62.4,1191892,1262019,0,1000868,191065
20836,2015,NonResidential,Seattle,WA,98102,1985,"137,738",,58.0,62.7,182.3,196.9,4773349,5155462,0,4773549,0
20837,2015,Residential,Seattle,WA,98102,2008,"165,325",,41.1,44.8,100.2,108.4,3465284,3774049,0,2301618,1163761
20839,2015,Residential,Seattle,WA,98102,1958,"56,144",,24.0,26.8,75.3,84.2,1346952,1506264,0,1347008,0
20846,2015,Residential,Seattle,WA,98102,1928,"37,885",,29.3,33.1,62.3,70.3,1111858,1255495,0,570554,541328
20848,2015,Residential,Seattle,WA,98102,1926,"24,367",,23.0,27.8,72.3,87.3,549509,663592,0,549532,0
20851,2015,Residential,Seattle,WA,98102,1914,"24,330",,32.7,36.5,71.7,80.4,796471,888758,0,434924,361566
20857,2015,Residential,Seattle,WA,98102,1997,"45,580",,45.4,45.4,142.6,142.6,1280563,1280563,0,1280616,0
20858,2015,Residential,Seattle,WA,98102,2008,"35,746",,55.9,59.6,175.7,187.1,1127101,1200802,0,1127147,0
20861,2015,NonResidential,Seattle,WA,98103,1988,"21,118",,65.9,72.3,145.3,159.2,1392015,1525815,0,768718,623329
20868,2015,NonResidential,Seattle,WA,98103,2013,"206,126",,25.4,0.0,71.6,0.0,3568616,0,0,3017962,550779
20871,2015,NonResidential,Seattle,WA,98103,1900,"20,500",,35.3,39.5,81.9,86.3,722951,809116,0,439956,283013
20875,2015,Residential,Seattle,WA,98121,2004,"248,225",,90.4,96.9,194.5,196.4,18628834,19967840,0,9817516,8811726
20880,2015,Residential,Seattle,WA,98117,1978,"35,512",,27.2,29.8,85.3,93.5,965226,1057102,0,965267,0
20885,2015,NonResidential,Seattle,WA,98117,1966,"60,422",,289.4,314.8,507.9,547.1,10420096,11332392,0,3513213,6907030
20888,2015,NonResidential,Seattle,WA,98115,1930,"25,521",,22.0,22.8,51.5,53.9,561874,581734,0,346372,215516
20890,2015,NonResidential,Seattle,WA,98115,1986,"23,190",,66.4,80.9,111.4,126.6,1540235,1876070,0,461877,1078378
20896,2015,Residential,Seattle,WA,98116,2008,"40,326",,34.2,37.5,84.7,93.6,1378155,1511077,0,941337,436857
20898,2015,Residential,Seattle,WA,98107,2012,"31,248",,29.8,32.3,79.9,85.8,1011296,1093278,0,787920,223409
20899,2015,Residential,Seattle,WA,98105,1966,"126,153",,45.7,51.0,113.6,123.3,4107443,4578822,0,2821830,1285730
20916,2015,NonResidential,Seattle,WA,98103,1960,"20,678",,36.4,45.5,53.4,64.3,841388,1052114,0,167308,674087
20917,2015,NonResidential,Seattle,WA,98103,1922,"28,820",,75.0,95.6,120.2,145.6,2534671,3230169,0,668603,1866095
20921,2015,Residential,Seattle,WA,98103,2002,"41,316",,41.1,43.9,89.8,92.8,1696446,1813640,0,923294,773190
20927,2015,Residential,Seattle,WA,98116,1985,"21,600",,26.0,28.7,81.6,90.2,561368,620464,0,561391,0
20928,2015,NonResidential,Seattle,WA,98178,1954,"27,876",,41.4,45.7,71.8,77.3,1855556,2050163,0,606979,1248603
20930,2015,Specialty,Seattle,WA,98109,1925,"48,789",,31.7,40.5,71.5,86.0,1545356,1976900,0,893493,651900
20945,2015,Residential,Seattle,WA,98101,1902,"35,844",,79.2,86.1,248.6,270.3,2777052,3019173,0,2777167,0
20967,2015,Specialty,Seattle,WA,98118,1925,"33,105",,52.5,52.5,83.0,83.0,1739013,1739013,0,440678,1298353
20970,2015,NonResidential,Seattle,WA,98118,1966,"48,882",,157.3,168.9,302.1,314.4,6592304,7081116,0,2747965,3844453
20976,2015,NonResidential,Seattle,WA,98108,1977,"22,320",,18.2,19.8,57.1,62.0,405823,440843,0,405840,0
20979,2015,NonResidential,Seattle,WA,98108,1982,"40,029",,29.6,36.9,92.8,115.7,1182575,1474400,0,1182624,0
20984,2015,NonResidential,Seattle,WA,98108,1970,"28,304",,46.4,49.6,145.7,155.6,1261714,1347208,0,1261767,0
20985,2015,NonResidential,Seattle,WA,98108,1970,"26,400",,18.0,18.0,56.5,56.5,499928,499928,0,499949,0
20986,2015,NonResidential,Seattle,WA,98108,1968,"27,680",,61.9,73.3,113.4,128.8,1712796,2029603,0,640990,1071832
20987,2015,NonResidential,Seattle,WA,98108,1969,"25,872",,65.6,69.3,149.0,154.2,1696448,1793655,0,992571,703918
20988,2015,NonResidential,Seattle,WA,98108,1969,"25,872",,86.3,93.5,171.6,178.2,2156407,2337327,0,967976,1188471
20989,2015,NonResidential,Seattle,WA,98108,1969,"20,500",,10.7,10.7,33.5,33.5,228212,228212,0,228222,0
21005,2015,NonResidential,Seattle,WA,98103,1958,"21,436",,26.7,28.3,83.8,88.9,572139,607170,0,572163,0
21023,2015,NonResidential,Seattle,WA,98102,1998,"20,233",,27.3,30.6,63.5,66.9,551801,619192,0,337059,214756
21049,2015,Residential,Seattle,WA,98103,1988,"22,448",,23.6,26.2,74.0,82.2,529263,587942,0,529285,0
21057,2015,NonResidential,Seattle,WA,98103,2006,"39,926",,36.1,37.8,103.1,107.8,992902,1041031,0,859522,133416
21070,2015,Residential,Seattle,WA,98103,1994,"62,681",,26.8,28.2,83.2,87.5,1232712,1295434,0,1210056,22706
21087,2015,Residential,Seattle,WA,98103,1990,"130,983",,33.9,38.0,96.3,106.1,2923484,3278954,0,2509097,414491
21088,2015,NonResidential,Seattle,WA,98103,1985,"31,417",,41.9,48.2,98.9,103.9,1101668,1267457,0,690964,410733
21094,2015,Residential,Seattle,WA,98101,1901,"40,109",,55.9,63.6,94.0,104.2,2189250,2492755,0,661886,1527392
21095,2015,NonResidential,Seattle,WA,98101,1928,"46,580",,16.4,18.3,51.6,57.4,764820,850944,0,764851,0
21096,2015,Residential,Seattle,WA,98101,1907,"148,219",,58.0,63.4,127.1,138.9,8603973,9404088,3079588,4469117,1055454
21097,2015,NonResidential,Seattle,WA,98101,1916,"25,920",,18.1,18.1,56.8,56.8,468776,468776,0,468796,0
21098,2015,Residential,Seattle,WA,98126,1999,"139,650",,33.4,33.4,89.8,89.8,3318653,3318653,0,2604888,713873
21102,2015,NonResidential,Seattle,WA,98121,1919,"25,920",,28.0,28.0,80.8,80.8,1090545,1090545,0,955384,135201
21104,2015,Residential,Seattle,WA,98121,1918,"32,760",,39.0,43.4,80.5,91.6,1277589,1421486,0,619328,658286
21108,2015,NonResidential,Seattle,WA,98121,1919,"25,920",,60.6,69.6,143.9,153.4,1453543,1670665,0,921449,532132
21110,2015,Residential,Seattle,WA,98121,1915,"32,460",,65.3,73.5,98.7,107.2,2120807,2385444,0,466859,1653967
21112,2015,Residential,Seattle,WA,98101,1922,"90,920",,64.7,76.5,101.7,114.1,6468083,7646743,0,1618769,4849380
21114,2015,Residential,Seattle,WA,98101,1954,"756,740",,42.9,42.9,98.2,98.2,38013572,38013572,5441320,22113612,10459561
21115,2015,NonResidential,Seattle,WA,98101,1925,"39,760",,64.6,78.6,103.2,120.0,2569602,3125319,1760138,543997,265489
21116,2015,NonResidential,Seattle,WA,98101,1920,"30,971",,90.4,98.0,189.7,202.8,2798967,3036307,184557,1392199,1222269
21117,2015,NonResidential,Seattle,WA,98101,1946,"22,667",,157.8,186.3,363.4,397.2,3577120,4221910,1340007,2046292,190905
21118,2015,Residential,Seattle,WA,98101,1925,"52,620",,79.3,93.8,136.4,151.6,3647194,4313191,0,1167385,2479857
21119,2015,NonResidential,Seattle,WA,98103,1927,"33,840",,36.1,40.0,89.2,93.2,1221806,1352035,0,829783,392058
21122,2015,NonResidential,Seattle,WA,98103,2001,"41,827",,101.6,103.9,231.5,234.0,4248084,4345708,0,2499034,1749154
21124,2015,Residential,Seattle,WA,98103,1907,"36,660",,24.2,26.8,53.4,59.8,887403,980688,0,491568,395855
21125,2015,NonResidential,Seattle,WA,98103,2001,"33,740",,56.9,56.9,178.8,178.8,1404467,1404467,0,1404525,0
21129,2015,NonResidential,Seattle,WA,98103,1911,"20,516",,52.1,59.4,85.7,91.7,946147,1078933,0,269337,676821
21133,2015,NonResidential,Seattle,WA,98103,1906,"27,480",,41.1,41.1,129.1,129.1,1270139,1270139,0,1270192,0
21134,2015,Residential,Seattle,WA,98103,2002,"225,145",,32.8,34.3,103.1,107.8,3927665,4103897,0,3927829,0
21138,2015,NonResidential,Seattle,WA,98103,1947,"46,958",,42.1,43.5,115.2,119.7,1977005,2043295,0,1596097,380974
21140,2015,NonResidential,Seattle,WA,98103,1984,"26,532",,66.4,64.2,138.5,131.6,1761048,1702906,0,872987,888097
21141,2015,NonResidential,Seattle,WA,98103,1981,"22,388",,23.0,23.0,64.0,64.0,514471,514471,0,426868,87620
21142,2015,NonResidential,Seattle,WA,98103,1969,"30,730",,69.2,78.0,169.1,178.4,2126288,2396355,0,1418534,707813
21145,2015,NonResidential,Seattle,WA,98107,1986,"35,600",,49.3,49.3,151.1,151.1,1815350,1815350,0,1750725,64698
21149,2015,Residential,Seattle,WA,98119,2004,"22,625",,41.1,47.8,87.2,100.1,929752,1080881,0,476732,453040
21150,2015,NonResidential,Seattle,WA,98119,1949,"62,000",,27.3,36.8,38.6,48.3,1698779,2287101,0,295963,1402829
21172,2015,NonResidential,Seattle,WA,98109,1981,"23,600",,30.3,34.9,95.1,109.5,714898,823163,0,714928,0
21175,2015,Residential,Seattle,WA,98119,1991,"42,705",,53.6,53.6,122.7,122.7,1647472,1647472,0,977578,669935
21177,2015,NonResidential,Seattle,WA,98109,1986,"40,067",,67.5,67.5,212.0,212.0,2704889,2704889,0,2705002,0
21178,2015,NonResidential,Seattle,WA,98109,1989,"26,419",,37.1,37.1,116.5,116.5,980356,980356,0,980396,0
21179,2015,NonResidential,Seattle,WA,98109,1979,"25,262",,42.3,44.0,121.9,123.7,1069292,1110469,0,936787,132544
21180,2015,NonResidential,Seattle,WA,98103,1996,"53,103",,128.4,128.4,398.6,398.6,4971699,4971699,0,4887545,84358
21181,2015,NonResidential,Seattle,WA,98109,1980,"34,106",,63.4,72.2,198.9,226.6,2074152,2363098,0,2074238,0
21182,2015,NonResidential,Seattle,WA,98109,1980,"67,248",,94.1,104.3,295.5,327.6,3250570,3604150,0,3250704,0
21183,2015,NonResidential,Seattle,WA,98109,1980,"70,296",,40.3,44.9,126.6,140.9,2834401,3153867,0,2834518,0
21192,2015,NonResidential,Seattle,WA,98106,1971,"28,368",,40.7,42.1,116.3,114.9,1820292,1880552,0,1572997,247360
21196,2015,Residential,Seattle,WA,98109,1988,"185,403",,30.9,34.1,97.1,107.0,4028943,4440091,0,4029108,0
21198,2015,Residential,Seattle,WA,98109,1995,"131,732",,30.1,32.9,93.2,101.8,3961673,4332347,0,3882673,79161
21202,2015,Residential,Seattle,WA,98133,1970,"57,247",,46.5,49.4,115.3,123.7,2663520,2829204,0,1821265,842331
21203,2015,Residential,Seattle,WA,98133,2007,"95,353",,29.7,30.4,93.1,95.5,1823004,1868740,0,1823080,0
21207,2015,Residential,Seattle,WA,98133,1976,"30,940",,17.5,18.5,55.1,58.0,542749,571081,0,542772,0
21208,2015,NonResidential,Seattle,WA,98133,1964,"92,080",,67.4,69.1,146.8,147.7,6205886,6364577,0,3355367,2850658
21210,2015,Residential,Seattle,WA,98133,2007,"186,870",,40.6,42.4,87.7,91.2,6579348,6880476,0,3492685,3086807
21212,2015,NonResidential,Seattle,WA,98133,1961,"20,236",,98.4,106.6,233.0,248.5,1991234,2157384,0,1256000,735286
21213,2015,NonResidential,Seattle,WA,98133,1951,"39,815",,39.1,53.5,118.8,134.0,1554939,2129737,0,1482658,560886
21215,2015,Residential,Seattle,WA,98133,1978,"89,068",,34.4,36.7,108.0,115.3,3070842,3278326,0,3070969,0
21216,2015,Specialty,Seattle,WA,98133,1970,"25,557",,51.4,54.8,161.5,172.1,1314452,1400463,0,1314506,0
21218,2015,Specialty,Seattle,WA,98133,1958,"26,994",,122.9,132.2,200.2,210.1,3316562,3569108,0,919946,2396654
21219,2015,NonResidential,Seattle,WA,98133,1972,"48,112",,33.4,32.8,104.9,102.9,1607726,1577205,0,1607793,0
21221,2015,NonResidential,Seattle,WA,98133,2009,"20,909",,55.2,58.7,126.8,130.5,1051036,1117712,0,627589,423473
21226,2015,NonResidential,Seattle,WA,98133,2001,"42,793",,61.4,62.4,192.7,196.0,1612797,1639918,0,1612864,0
21229,2015,Residential,Seattle,WA,98133,1964,"240,192",,81.0,85.8,141.2,146.2,13349651,14145476,0,4431065,8918770
21231,2015,Residential,Seattle,WA,98133,1989,"52,122",,24.0,25.2,75.2,79.1,1437220,1510605,0,1437279,0
21233,2015,NonResidential,Seattle,WA,98133,2007,"45,000",,125.7,129.1,272.2,275.8,5655268,5809937,0,3019126,2636267
21234,2015,Residential,Seattle,WA,98133,1983,"59,301",,31.4,32.7,98.7,102.8,1863784,1941885,0,1863862,0
21236,2015,NonResidential,Seattle,WA,98133,1998,"26,115",,61.5,63.8,160.1,162.5,1605522,1665582,0,1193753,411819
21238,2015,Residential,Seattle,WA,98133,2006,"262,316",,36.4,37.9,89.6,93.1,7797820,8106632,0,5264546,2533494
21239,2015,NonResidential,Seattle,WA,98105,1949,"26,033",,34.0,43.9,56.7,68.5,1022112,1320022,0,301833,720291
21240,2015,Residential,Seattle,WA,98105,1999,"51,326",,32.1,36.9,66.5,73.9,1647746,1895702,0,804437,843343
21243,2015,NonResidential,Seattle,WA,98109,2007,"48,660",,38.2,46.3,75.6,85.6,1889990,2288628,0,839579,1050446
21244,2015,NonResidential,Seattle,WA,98109,1970,"46,539",,108.0,111.4,216.2,219.8,5024837,5183797,0,2290380,2734552
21261,2015,Residential,Seattle,WA,98121,1910,"35,520",,53.7,58.3,74.8,80.5,1878961,2039529,0,308899,1570074
21262,2015,NonResidential,Seattle,WA,98121,1909,"29,796",,76.9,83.0,141.6,148.0,2291194,2472939,0,867819,1423411
21265,2015,NonResidential,Seattle,WA,98121,1920,"26,400",,48.5,50.7,135.4,134.3,1049088,1097554,0,874299,174825
21266,2015,NonResidential,Seattle,WA,98121,1918,"38,148",,29.7,29.7,93.1,93.1,1493137,1493137,0,1493199,0
21269,2015,Residential,Seattle,WA,98101,1909,"40,950",,49.6,55.9,155.8,175.4,1193790,1344571,0,1193839,0
21270,2015,NonResidential,Seattle,WA,98109,1928,"28,800",,14.0,16.9,31.0,34.1,403963,487023,0,224560,179413
21278,2015,NonResidential,Seattle,WA,98119,1955,"31,945",,56.7,56.7,178.1,178.1,1811669,1811669,0,1811744,0
21279,2015,Residential,Seattle,WA,98119,1992,"33,183",,26.1,28.5,82.0,89.4,588965,642161,0,588990,0
21284,2015,Residential,Seattle,WA,98119,2001,"80,592",,32.1,34.1,100.3,106.5,1607590,1706311,0,1593009,14647
21285,2015,Residential,Seattle,WA,98119,1994,"228,675",,30.0,33.0,75.8,82.4,4889567,5378305,0,3450842,1438868
21287,2015,Residential,Seattle,WA,98119,2001,"137,324",,32.4,33.8,76.7,79.7,2966309,3098755,0,1875380,1091007
21290,2015,NonResidential,Seattle,WA,98109,1985,"85,963",,85.4,85.4,268.3,268.3,4520838,4520838,0,4521026,0
21291,2015,Residential,Seattle,WA,98109,2004,"101,192",,33.7,33.8,105.1,105.2,1997488,2003227,0,1980912,16658
21295,2015,Residential,Seattle,WA,98109,1912,"22,200",,20.7,24.0,49.7,58.8,437372,506735,0,282209,155175
21298,2015,Residential,Seattle,WA,98119,1999,"65,712",,31.0,33.9,83.4,88.8,1381407,1508612,0,1083814,297638
21299,2015,Residential,Seattle,WA,98109,1908,"25,800",,29.5,31.8,68.4,75.8,760090,821437,0,461951,298158
21300,2015,Residential,Seattle,WA,98109,1908,"20,712",,41.4,46.7,61.3,66.9,856771,966458,0,176990,679789
21310,2015,NonResidential,Seattle,WA,98101,1900,"34,680",,34.6,38.6,83.6,90.8,1200811,1339046,0,783536,417307
21313,2015,NonResidential,Seattle,WA,98101,1968,"75,058",,105.0,124.1,144.5,164.6,7879628,9317362,0,1230144,6649535
21314,2015,Residential,Seattle,WA,98101,1923,"67,560",,47.6,50.7,128.4,136.9,3218824,3426902,0,2532361,686568
21317,2015,NonResidential,Seattle,WA,98101,1915,"36,504",,132.1,132.1,398.8,398.8,2139713,2139713,0,2016013,123784
21318,2015,NonResidential,Seattle,WA,98101,1907,"35,200",,86.8,86.8,272.5,272.5,3054714,3054714,0,3054841,0
21319,2015,NonResidential,Seattle,WA,98101,1907,"35,840",,45.7,54.2,101.1,110.0,1638229,1942890,0,910087,728179
21321,2015,NonResidential,Seattle,WA,98101,1941,"25,920",,60.9,60.9,191.3,191.3,1415494,1415494,0,1415553,0
21322,2015,NonResidential,Seattle,WA,98101,1928,"30,525",,138.8,148.8,364.8,376.7,3014691,3229811,798277,2216506,0
21325,2015,Residential,Seattle,WA,98101,1910,"42,078",,35.3,38.8,79.1,88.6,1483856,1630883,0,846759,637132
21326,2015,Residential,Seattle,WA,98101,1907,"27,250",,44.6,54.1,85.1,99.4,1339385,1623743,0,549157,790250
21328,2015,NonResidential,Seattle,WA,98101,1964,"49,243",,161.4,161.4,471.3,471.3,8436996,8436996,0,7551223,886085
21329,2015,Residential,Seattle,WA,98101,1925,"47,154",,52.3,64.4,87.9,100.5,1972234,2426699,0,593399,1378860
21331,2015,Residential,Seattle,WA,98101,1925,"63,681",,39.8,44.4,86.7,97.9,2216979,2470746,0,1195877,1021151
21332,2015,Residential,Seattle,WA,98101,1925,"57,930",,30.6,34.3,69.6,78.8,1775433,1985448,0,1037828,737649
21333,2015,Residential,Seattle,WA,98121,1991,"62,480",,32.3,35.1,101.5,110.1,2020560,2190396,0,2020644,0
21335,2015,Residential,Seattle,WA,98101,1962,"250,883",,32.9,39.3,49.8,56.6,8241967,9854124,0,1839309,6402734
21336,2015,NonResidential,Seattle,WA,98104,1912,"20,411",,95.0,108.0,174.6,188.2,1939297,2203872,0,730432,1208895
21338,2015,Residential,Seattle,WA,98104,1905,"24,840",,29.5,32.7,65.3,73.4,733970,811131,0,407339,326647
21339,2015,Residential,Seattle,WA,98101,1997,"132,024",,45.1,51.9,106.3,122.3,3073778,3539864,0,1923028,1150829
21340,2015,Residential,Seattle,WA,98101,1928,"82,776",,30.8,34.1,96.7,107.1,1834290,2030958,0,1834366,0
21341,2015,Residential,Seattle,WA,98101,1993,"111,954",,54.3,61.1,116.2,130.9,3805877,4281695,0,1983370,1822589
21344,2015,Residential,Seattle,WA,98101,2000,"207,022",,114.3,126.8,220.6,232.1,18074716,20043350,0,7603866,10471167
21345,2015,Residential,Seattle,WA,98101,1916,"77,246",,28.1,32.3,58.1,68.9,2172841,2493638,0,1055994,1116890
21349,2015,Residential,Seattle,WA,98104,1987,"42,331",,28.0,30.6,87.8,96.2,1183623,1297055,0,1183672,0
21351,2015,NonResidential,Seattle,WA,98122,1962,"30,855",,139.1,158.2,294.5,309.0,2999512,3413046,0,1532714,1466861
21353,2015,NonResidential,Seattle,WA,98122,1910,"73,549",,38.4,47.7,67.1,76.9,2823242,3508803,0,943095,1880186
21357,2015,Residential,Seattle,WA,98101,1998,"32,870",,39.4,43.3,123.8,136.0,862826,947374,0,862862,0
21364,2015,NonResidential,Seattle,WA,98122,1988,"45,780",,227.2,251.8,503.8,528.0,10403123,11528921,4898180,5450289,54881
21365,2015,NonResidential,Seattle,WA,98114,1963,"39,115",,53.7,55.5,139.1,139.0,2683336,2774876,0,1978902,704516
21366,2015,NonResidential,Seattle,WA,98101,1916,"38,038",,28.2,34.4,55.3,62.8,1057256,1289700,642693,414580,0
21367,2015,NonResidential,Seattle,WA,98104,1962,"37,796",,51.4,62.2,94.8,110.0,2726269,3295798,1578661,919179,228467
21370,2015,Residential,Seattle,WA,98104,1949,"333,244",,48.5,53.2,111.6,126.2,12448381,13644460,0,7441291,5007400
21372,2015,Residential,Seattle,WA,98101,1928,"105,776",,54.4,61.2,97.9,106.9,5755308,6473698,3984262,1771119,0
21373,2015,Residential,Seattle,WA,98104,1923,"43,606",,33.6,37.6,105.6,118.1,1198291,1340222,0,1198341,0
21374,2015,Residential,Seattle,WA,98104,1924,"58,503",,40.0,49.2,65.7,75.3,2338852,2878416,0,663042,1675838
21380,2015,Specialty,Seattle,WA,98107,1993,"27,744",,172.0,172.0,540.0,540.0,4770943,4770943,0,4771140,0
21382,2015,NonResidential,Seattle,WA,98107,1960,"36,444",,4.9,5.3,15.4,16.8,178243,194831,0,178250,0
21388,2015,NonResidential,Seattle,WA,98107,1950,"27,553",,47.7,58.6,81.3,92.8,1314716,1614692,0,411668,903065
21389,2015,NonResidential,Seattle,WA,98107,1951,"57,310",,23.0,27.5,50.1,55.6,1318096,1575427,0,711977,606148
21391,2015,NonResidential,Seattle,WA,98109,1920,"25,920",,46.7,52.4,125.0,134.7,1210229,1357875,0,942549,267719
21396,2015,NonResidential,Seattle,WA,98109,1919,"40,686",,52.0,54.8,100.9,101.9,2116209,2229396,0,900618,1215628
21397,2015,NonResidential,Seattle,WA,98109,1964,"45,271",,56.1,67.7,120.9,130.8,2540153,3066373,0,1341630,1198578
